Produto	Descrição	Família	Origem
002673	ANEL DE DESGASTE 502.1	80009	800
002674	ANEL CENTRIFUGADOR 507	80009	800
002675	KIT SELAGEM KSB	80009	800
002676	ROLAMENTO 6308 C3	80009	800
002677	ELEMENTO ELASTICO DE GARRAS ACIONAC AE 97	80009	800
002678	PARAFUSO DO ROTOR 906	80009	800
002679	ROTOR 230	80009	800
002680	ROLAMENTO 6306 C3	80009	800
002681	VENTILADOR WEG MOD80	80003	800
002682	ORING STD NBR PRETO 70	80009	800
002683	FECHO LINGUETA MANOPLA	80009	800
002684	BICO DA PINCA	80009	800
002685	ROLAMENTO 51310II	80009	800
002686	VELUMOIDE GROSSO 116 VEL	80009	800
002687	COTOVELO INOX 1/2	80008	800
002688	NIPEL 1 INOX	80008	800
002689	CABO TERMOPAR J 50X8 MM COM BUCIM ROSCA 1/2 CABO 500MM	80003	800
002690	CHAVE REVERSORA SEM ATUADOR COM ACIONAMENTO MOMENTANEO	80009	800
002691	ARRUELA PRESSAO  INOX A2 12MM	80009	800
002692	ARRUELA LISA INOX	80009	800
002693	PARAFUSO SEXTAVADO MA 8.8 18X60	80009	800
002694	ARRUELA DE PRESSAO ZINCADA 18MM	80009	800
002695	ARRUELA LISA METRICA ZINCADA 18X34X3.0	80009	800
002696	PORCA SEXTAVADA AUTO TRAVANTE INOX MA 12MM	80009	800
002699	PARAFUSO SEXTAVADO INOX DIN933	80009	800
002700	CHAVE YALE	80009	800
002701	LUBRIFICANTE EM SPRAY 300ML	80009	800
002702	GUINCHO ELETRICO	80009	800
002704	KIT DE REPARO CILINDRO	80009	800
002706	PERFIL U 40X50X40X3000	80009	800
002707	TELHA	80004	800
002708	PARAFUSO TELHEIRO 5/16X110	80004	800
002709	PREGO TELHEIRO ARDOX 18X30	80004	800
002710	TINTA SPRAY AMARELO IMPERIAL 1056 300ML	80009	800
002711	PARAFUSO SEXTAVADO MA 6-1,00X25	80009	800
002712	ARRUELA LISA M10 ZINCADA	80002	800
002713	SELADOR ACRILICO BRANCO TUBO 430GR	80009	800
002714	SILICONE ACETICO MULTIUSO BRANCO 220GR	80009	800
002715	TABUA VIDRO	80006	800
002716	UNIAO	80009	800
002717	PINCEL CERDA GRIS 2 300 BATALHA CABO PRETO 300/5 ATLAS	80009	800
002718	DENSIMETRO PARA TESTAR CARGA DE BATERIAS	80009	800
002719	CAIXA SIFONADA 150X185X75	80004	800
002720	ELEMENTO FILTRO VEICULAR	80009	800
002721	ELEMENTO SEPARADOR AR/OLEO SRP3100E	80009	800
002722	SILENCIADOR	80009	800
002723	CONEXAO T INSTANTANEA RL22 TUBO 08MM	80009	800
002724	CONJUNTO DE TENSIONAMENTO DA EMBALAGEM	80009	800
002725	CONJUNTO DE ROLETE DE PASSAGEM DA EMBALAGEM	80009	800
002726	CONEXAO DE INOX PARA TUBULACAO	80009	800
002727	EIXO PARA COROA DE REDUTOR	80009	800
002728	FIBRA	80004	800
002729	INPOL TAMPA 2 TECLAS BRANCA 3/4	80009	800
002730	ADAPTADOR BRANCO 1/2	80009	800
002731	GARRA P/JUNCAO PLANA EM ARAMADO	80009	800
002732	CARTUCHO PRETO A2	80006	800
002733	TUBO ACRILICO	80009	800
002734	LIXEIRA 60 LITROS AZUL	80006	800
002735	LIXEIRA 60 LITROS MARROM	80006	800
002736	LIXEIRA 60 LITROS VERMELHO	80006	800
002737	ADAPTADOR PARA JARDIM	80009	800
002738	AQUECEDOR DE CARTER W100 220V	80009	800
002739	SENSOR DE NIVEL DE OLEO	80009	800
002741	PLATAFORMA TESOURA	80009	800
002743	KIT ANEL FIXACAO WSEAL W22 ROLAMENTO 314	80009	800
002744	CAPACIMETRO DIGITAL EOS	80009	800
002745	ROLAMENTO 6316 C3 NSK	80009	800
002746	ROLAMENTO 6012 ZZ AR2S1	80009	800
002750	INTELLI LUVA DE EMENDA	80009	800
002752	ANEL VRING ROLAMENTO 6203 ZZ	80009	800
002753	TAMPA TRASEIRA NEMA 56	80009	800
002754	VENEZIANA PARA VENTILADOR 12X12 CM COM FILTRO	80009	800
002757	CLORETO DE SODIO	80009	800
002758	BECKER EM PP DE 100 ML	80009	800
002759	RELE	80003	800
002760	SENSOR ROTACAO	80003	800
002761	OLEO CAIXA	80009	800
002762	KIT EMBREAGEM	80009	800
002763	HELICOIDAL	80009	800
002764	DANFOSS CONVERSOR FREQUENCIA	80009	800
002766	FONTE PARA TRILHO	80003	800
002767	CHAVE ESTRELA 12X13MM	80002	800
002768	CHAVE ESTRELA 10X11MM	80002	800
002769	CONTROLE DE FLUXO	80009	800
002770	JB 4 ESCOVA  24V 10X25X30,5 MM MOTOR TRACAO JULI	80009	800
002771	ROLAMENTO TORRE EGV 16	80009	800
002772	CABINHO FLEX 25,0MM	80009	800
002773	CABINHO FLEX 50MM PRETO	80009	800
002774	ANEL O MOTOR TRACAO	80009	800
002775	CORANTE CORAL AMARELO	80004	800
002776	TINTA CORANTE CORAL PRETO	80004	800
002777	TUBO POLIURETANO	80009	800
002781	CANTONEIRA 3/16 X3	80004	800
002783	COBERTURA DO CABECOTE D51	80009	800
002791	SACA PARAFUSO JOGO COM 8 PECAS VONDER	80009	800
002792	VIRA MACHO T 1/8	80009	800
002793	ELEMENTO INTERLIGACAO	80009	800
002794	TIPO 3MM BRONZE SETE	80009	800
002795	TIPO 3MM BRONZE OITO	80009	800
002796	ACOPLAMENTO PINOS GD  9	80009	800
002797	MINIDISJUNTOR WEG	80009	800
002799	PREGO 26X84	80009	800
002800	SOPRADOR ROOTS RABUSCHI RBS 65/F	80009	800
002801	VEDACAO DE SILICONE	80009	800
002802	CORREIA 480L 13MM	80009	800
002803	POSTE 3,0M 18X18CM PERGOLADO	80009	800
002804	POSTE 4,0M 18X18CM PERGOLADO	80009	800
002805	CHAVE HEXAGONAL LONGA 12MM	80009	800
002806	MOTOBOMBA	80009	800
002807	SUPORTE DO MANCAL S/ ACESSORIO 330 MEGANORM	80009	800
002808	TAMPA MANCAL 360	80009	800
002809	ANEL DE DESGASTE 502.2	80009	800
002810	ELETROCALHA PERFURADA GALVANIZADA A FOGO	80003	800
002811	EMENDA U PERFURADA GALVANIZADA	80009	800
002812	IMPRESSORA INKJET SMART JET LITE PROMAPACK	80005	800
002813	FONTE ESTABILIZADORA	80002	800
002814	APAGADOR QUADRO BRANCO	80006	800
002817	LIXA D AGUA T277 GR 080 230X280 FL	80009	800
002818	FOLHA LIXA AGUA T277 230X280 GRAO 120	80009	800
002819	TUBO COBRE FLEXIVEL 5/8	80009	800
002820	CURVA COBRE 90	80009	800
002821	TUBO ISOLANTE	80009	800
002822	VARETA DE SOLDA COBRE	80009	800
002823	BARRA ROSCADA 1/4 ZINCADA	80004	800
002824	PARAFUSO BROCANTE CABECA CHATA	80004	800
002825	CANTO ACABAMENTO	80004	800
002826	BAIONETA PVC BARRA	80004	800
002827	TUBO ELETRODUTO PVC 3/4 PRETO	80009	800
002828	CURVA ELETRODUTO PVC 90° 3/4	80009	800
002829	PAINEL MPU 20MM	80009	800
002830	FITA MPU 50MM ALUMINIO	80009	800
002831	MPU SELANTE ACRILICO	80009	800
002832	TUBO PVC 100MM ESG BRANCO	80004	800
002833	TUBO PVC	80009	800
002834	BARRA REFORCO ALUMINIO	80009	800
002835	DISCO REFORCO 100MM	80009	800
002836	CHAVE FIM DE CURSO COM HASTE	80003	800
002837	ROLAMENTO 6102	80009	800
002839	MOINHO DE MASSA	80009	800
002840	RASPADOR DE LATAO DE CORTE	80009	800
002841	ROLO DE CORTE	80009	800
002842	CONEXAO DO GAS	80009	800
002843	ROLAMENTO HK 1216I	80009	800
002844	CADARCO ENCERADO N 6	80009	800
002845	CUMEEIRA NATURAL	80004	800
002846	MESA DOBRAVEL	80007	800
002847	CADEIRA JANTAR ROMA	80007	800
002848	ONU 3163 GAS LIQUEFEITO R410A	80002	800
002849	PURGADOR BOIA C/ROSCA VAPOR DE 2	80009	800
002850	CORRENTE 160-1	80002	800
002851	EMENDA 160-1	80003	800
002852	REDUCAO 160-1	80002	800
002853	CABO ACELERADOR ROCADEIRA	80009	800
002854	MUNHAO CENTRAL	80009	800
002855	REGISTRO PRESSAO	80008	800
002856	MANGUEIRA ANGULAR	80009	800
002857	SUPORTE DE FIXACAO	80009	800
002858	SENSOR EMBUTIDO SOBTETO INTELBRAS	80003	800
002859	CABO FLEX 1,50 AZUL 750V	80009	800
002860	LUZ BRANCA PLACA 6P 4X4	80003	800
002861	CABO FLEX 1,50MM BRANCO	80003	800
002862	PORCA SEXTAVADA INOX A2 MA 5MMX0.80	80009	800
002863	ARROELA LISA INOX A2 5MM	80009	800
002864	ARRUELA LISA METRICA ZIN 10X21X2.0	80009	800
002865	PORCA SEXTAVADA AUTO TRAVANTE MA 10MM ALTA	80009	800
002866	PARAFUSO SEXTAVADO MA 8.8 10X120	80009	800
002867	PISO ANGELGRES 30X59 RETIFICADO	80004	800
002868	REJUNTE ACRILICO BRANCO 1KG	80004	800
002869	LENCOL BORRACHA PRETO	80009	800
002870	ARMARIO ELETROPOLL	80003	800
002871	CAIXA INTERNA 4X2 AM COMUM	80003	800
002872	ESPELHO CONVEXO ESFERICO 500MM	80009	800
002873	CONTATOR SIEMENS FORCA	80003	800
002874	FILAMENTO PLA HT 500G 1,75 MARROM	80003	800
002875	FILAMENTO PLA HT 1KG 1,75 VERMELHO	80003	800
002876	BUCHA ROSCADA M10-1,25/14-1,5/25MM	80009	800
002877	EMPILHADEIRA MANUAL	80009	800
002878	CILINDRO COMPACTO 32X025MM HTE FEMEA	80009	800
002879	CILINDRO COMPACTO 16X020MM HTE MACHO	80009	800
002880	CILINDRO COMPACTO 50X015MM HTE FEMEA	80009	800
002881	CILINDRO 15552 SERIE 3 50X0125MM	80009	800
002882	CILINDRO 6432 25X0050 MM	80009	800
002883	BARRA DE ACO SEXTAVADO INOX 304 3/4	80009	800
002884	LIXADEIRA ROTO ORBITAL	80009	800
002885	DISCO LIXA 125MM G80 C/10	80009	800
002886	DISCO LIXA 125MM G150 C/10	80009	800
002887	DISCO LIXA 125MM G120 C/10	80009	800
002888	DISCO LIXA 125MM G100 C/10	80009	800
002891	CARRINHO DE MAO AZUL TUBOLAR	80009	800
002892	BARRA METALICA 1,50 MT OLIVO 5/8 12,2MM	80003	800
002894	TARRAXA MANUAL 1/2	80009	800
002895	PARAFUSO SEXTAVADO SOBERBO 3/16X50	80009	800
002896	PARAFUSO PARA DRY WALL 4,2X13 VONDER	80009	800
002897	ROLDANA DE FERRO 3X15MM CAVA QUADRADA C/CHAPA P/PORTA DE CORRER	80009	800
002898	PARAFUSO FIXERB CHATA 5.0X60	80009	800
002899	AMORTECEDOR DO MOTOR BOMBA FMX 1833/1834	80009	800
002906	MANILHA CURVA	80009	800
002907	ESLINGA 3TONX90MMX2000MM	80009	800
002908	PROGRAMADOR DE COMBUSTAO	80003	800
002909	CABO DE IGNICAO MAX GAS	80003	800
002910	CABO DE IONIZACAO	80009	800
002911	JUNTA 1106	80002	800
002912	FITA PROADEC AZUL PETROLEO 10X45 GUARARAPES	80007	800
002913	CADEADO STAM SEGREDO 40MM	80009	800
002914	FECHADURA SOPRANO TUBULAR	80009	800
002915	FONTE ALIMENTACAO MONOFASICA CHAVEADA 2.2A 100-240V SAIDA 24VCC	80003	800
002916	CHAVE SECCIONADORA ROTATIVA 25A TOPO 3 POLOS	80003	800
002917	CABO COBRE FLEXIVEL 750V 1X0,5MM	80003	800
002918	TERMINAL TUBULAR DUPLO ISOLADO 0,50MM	80003	800
002919	ACO REDONDO 25MM	80009	800
002920	ACO REDONDO 35MM	80009	800
002921	PERFIL QUADRADO 30X30X3,0MM	80009	800
002922	PERFIL QUADRADO 50X50X3,0MM	80009	800
002923	CHAVE SELETORA FRENTE/RE	80003	800
002924	MDF CINZA CRISTAL 18MM B	80009	800
002925	ORING 61 X 4MM	80009	800
002926	ORING 58 X 3	80009	800
002928	LIZ BRANCA MODULO P/RJ45 S/CONECTOR	80003	800
002929	INTELBRAS FILTRO LINHA 5 TOMADAS PT - EPE 205 PT	80003	800
002930	BUCHA DA CACAMBA DE PESAGEM MASIPACK	80002	800
002931	BUCHA DA HASTE DE ABERTURA DA CACAMBA DE PESAGEM MASIPACK	80002	800
002932	FLANGE DO ACOPLAMENTO DA BOMBA DE CIRCULACAO DO MACARRAO	80002	800
002933	GUIA DA PINCA DO CARROSSEL	80009	800
002934	MANCAL DA CALDEIRA	80009	800
002935	GUIAS DA MESA INTERMEDIARIA MOVEL	80009	800
002936	BICO RHEON	80009	800
002937	ROLDANA FECHADEIRA DE CAIXA 1	80009	800
002938	POLIA DA CORREIA DE TRACAO MASIPACK	80009	800
002939	PARAFUSO SEXTAVADO RI 1/2-13UNC X 1-1/4 G5	80009	800
002940	PORCA SEXTAVADA 1/2 UNC 13FIOS	80009	800
002941	BITS IMPACTO PONTA DUPLA PHILLIPS	80009	800
002942	PARAFUSO CABECA CILINDRICA M6-1.00	80009	800
002943	CORREIA EM 8/2 0+05	80009	800
002944	CORREIA EM 6/2 00+A18	80009	800
002946	CAPA TRASEIRA DO EVAPORADOR	80009	800
002947	MOTOR VENTILADOR 220V BR	80009	800
002948	CILINDRO STAM	80009	800
002949	OLEO POLYOL ESTER MONTREAL ISO VG 68 1L	80009	800
002951	VARETA LATAO NUA 3,18 VONDER	80009	800
002952	BARRA ROSCADA ZINC MA 08MM	80002	800
002953	BARRA ROSCADA ZINC NC 5/16	80002	800
002954	CORRENTE 6,5MM -1/4 ZB CURTA VONDER METRO	80002	800
002955	GANCHO GIRATORIO C/TRAVA 1,5	80002	800
002956	CONJUNTO CINTA E CATRACA 1500KG 25MM 6M J PRETO	80002	800
002957	PREGO C/CABECA 25X72	80002	800
002958	TRILHO VEDA PO  PARA PORTA 1M	80009	800
002959	SUPORTE SERRA COPO C/BROCA 14A30 11/32V	80002	800
002960	GRAMPO RH3 H1/3 ZN C/ENGATE	80002	800
002961	CURVA A/C 2 SCH 40	80002	800
002962	FILTRO V LATAO 1	80009	800
002963	PURGADOR 1	80009	800
002964	CURVA A/C 1	80009	800
002965	COTOVELO GALVANIZADO 1	80004	800
002966	VARETA FOSCOPER TM	80009	800
002967	RODA DE TRACAO EGV16	80009	800
002968	VARETA SOLDA PRATA 40% 1,6MM	80009	800
002970	NITROGENIO	80009	800
002971	TUBO EM PU	80009	800
002972	CON RETA METAL	80009	800
002973	CLP SE	80009	800
002974	CLP EXTENSAO	80009	800
002975	CAIXA DESCARGA	80008	800
002977	FILTRO MOTOR BOB CAT MANN W 920/7	80009	800
002978	TAMPA DO RESERVATORIO HIDRAULICO BOB CAT	80009	800
002979	FILTRO HIDRAULICO DO RESERVATORIO 7475 BOB CAT	80009	800
002980	TERMOPAR TIPO J 06,2X15MM CABO 300MM EM SILICONE	80003	800
002981	FLEXIVEL 10.100B M1/2 X F1/2 100CM	80008	800
002982	ROLAMENTO 61801 RIGIDOS DE ESFERAS	80009	800
002983	LENCOL ARMALON COM ADESIVO LARGURA 1000MM	80009	800
002984	RETENTOR SAV 20X35X7	80009	800
002985	RETENTOR 40X52X7 OU 6	80009	800
002986	PARAFUSO SEXTAVADO FLANGEADO	80009	800
002987	SILICONE ACETICO PRO INCOLOR	80009	800
002988	TUBO 50X50X3,00MM	80004	800
002989	CABO 1KV	80003	800
002990	INVERSOR DE SOLDA	80009	800
002991	TOCHA TIG	80009	800
002992	PORTA AUTOMATICA	80009	800
002993	FORMATO PARA EMBALADORA	80009	800
002994	CHAVE COMUTADORA	80009	800
002995	TELA DE NYLON PARA GLUTEN	80009	800
002999	PLATAFORMA MASTRO 10M	80009	800
003000	CONJUNTO VALVULA ROTATIVA DOSADOR APARAS	80009	800
003001	REGISTRO 3 ESFERA METAL	80008	800
003002	VENTOINHA EBERLE MOD112 FG	80009	800
003003	PARAFUSO OLHAL 12MM	80009	800
003004	CAPACITOR PERMANENTE 20 UF 440V	80003	800
003005	RETENTOR 18X32X7 SAV	80002	800
003006	AFIADOR DE BROCAS 95W ABV095 220V VONDER	80002	800
003007	BUZINA	80009	800
003008	VELA IGNICAO SUPER PLUS W9DC	80009	800
003009	CABO PVC FLEXIVEL 750V 2.5MM	80003	800
003010	DISJUNTOR UNIPOLAR DIN CURVA C 20A 3K A 230V	80003	800
003011	DISJUNTOR TRIPOLAR DIN CURVA C 50A 3KA 220V	80003	800
003012	MINIDISJUNTOR UNIPOLAR MDWP C6 1 CURVA C 6A	80003	800
003013	TAMPA ENCAIXE PARA PERFILADO 38X300MM	80009	800
003014	COMUTADOR 3 POSICOES FIXAS	80003	800
003016	BROCA VIDEA STANDARD 150MMX10MM IW910	80009	800
003017	BROCA VIDEA STANDARD 100MMX6.1MM IW904	80009	800
003018	BROCA VIDEA STANDARD 120MMX8MM IW907	80009	800
003020	PERFIL U 7X7MM	80009	800
003021	APOIO ERGONOMICO QUEBRA QUINA	80006	800
003022	8/2  00+06 CORREIA PARA TRANSPORTE ALIMENTICIOS E GERAL	80009	800
003023	PARAFUSO OLHAL 10MM	80009	800
003027	LIXA FERRO GR 100	80002	800
003030	ESPIGAO INOX DE 1/2 X 1/2	80008	800
003031	ESGUICHO REGULAVEL C/PINOX ACO 1/2	80009	800
003032	VALVULA ESFERA MONO PR WCB FLG 2 ANSI 150LBS FUNDO CALDEIRA	80002	800
003033	VALVULA ESFERA BIPARTIDA PP WCB FLG 2 150 LBS PTFE REFORCADO	80002	800
003034	PISO MULTI RP 25X250X500MM PRETO	80004	800
003038	CAPA PRENSAVEL WO3310 1S	80009	800
003039	ROLDANA DA TORRE DE ELEVACAO	80009	800
003040	JUNTA COLETOR DA DESCARGA/ESCAPAMENTO	80009	800
003041	JUNTA COLETOR ADMISSAO	80009	800
003042	RETENTOR VIRABREQUIM YALE GP 25	80009	800
003043	JUNTA FRONTAL MAZDA 2.0/2.2	80009	800
003044	VALVULA ANTICHAMA DO MOTOR	80009	800
003045	TERMINAL SEDE PLANA X 5/8	80009	800
003046	UNIAO COM VALVULA TIPO SCHRADER 1/4	80008	800
003047	TIPO 3MM BRONZE ZERO	80009	800
003049	TAMPA CEGA 1/2-3/4	80009	800
003050	PERFIL FLANGE PARA PERFILADO 38X38MM	80003	800
003051	PERFIL CANTONEIRA	80003	800
000392	AUDIOMETRO AD528 - 1055005/	82001	820
000573	UNIFORME CAMISETA CINZA M	82002	820
000574	UNIFORME CAMISETA CINZA G	82002	820
000575	UNIFORME CAMISETA CINZA GG	82002	820
000576	CAMISA SOCIAL	82002	820
000577	AVENTAL MANGA LONGA C/ PUNHO BRANCO DESCARPACK	82002	820
000578	PROTETOR DE BARBA E BIGODE	82002	820
000579	CAMISETA ML AZUL P	82002	820
000580	CAMISETA MC AZUL P	82002	820
000581	CAMISETA MC AZUL M	82002	820
000582	CAMISETA MC AZUL G	82002	820
000583	JALECO PRETO P	82002	820
000584	JALECO PRETO M	82002	820
000585	JALECO PRETO G	82002	820
000586	JALECO PRETO GG	82002	820
000587	CAMISETA PV CINZA EXG	82002	820
000588	CAMISETA MC AZUL GG	82002	820
000589	CAMISETA MC AZUL EXG	82002	820
000590	MOLETOM BASICO	82002	820
000591	UNIFORME  CALCA BRANCA TAMANHO G	82002	820
000592	UNIFORME  CAMISA BRANCO TAMANHO P	82002	820
000593	UNIFORME  CAMISA BRANCO TAMANHO M	82002	820
000594	UNIFORME  CALCA AZUL TAMANHO G	82002	820
000595	UNIFORME  CAMISA BRANCO TAMANHO G	82002	820
000596	UNIFORME  CALCA BRANCA TAMANHO EXG	82002	820
000597	UNIFORME  CAMISA BRANCO TAMANHO EXG	82002	820
000598	UNIFORME  CALCA BRANCA TAMANHO P	82002	820
000599	UNIFORME  CALCA BRANCA TAMANHO M	82002	820
000600	UNIFORME  CALCA BRANCA TAMANHO GG	82002	820
000601	UNIFORME  CALCA AZUL TAMANHO P	82002	820
000602	UNIFORME  CALCA AZUL GG	82002	820
000603	UNIFORME  CAMISA BRANCO TAMANHO GG	82002	820
000604	UNIFORME  CALCA AZUL TAMANHO M	82002	820
000605	UNIFORME  JALECO BRANCO TAMANHO P	82002	820
000606	UNIFORME  JALECO BRANCO TAMANHO M	82002	820
000607	UNIFORME  JALECO BRANCO TAMANHO G	82002	820
000608	UNIFORME  JALECO BRANCO TAMANHO GG	82002	820
000609	UNIFORME  JALECO AZUL TAMANHO P	82002	820
000610	UNIFORME  JALECO AZUL TAMANHO M	82002	820
000611	UNIFORME  JALECO AZUL TAMANHO G	82002	820
000612	UNIFORME  JALECO AZUL TAMANHO GG	82002	820
000613	UNIFORME  JALECO AZUL TAM EXG	82002	820
000614	UNIFORME  CALCA AZUL TAM EXG	82002	820
000615	UNIFORME  CALCA CINZA TAM P	82002	820
000616	UNIFORME  CALCA CINZA TAM M	82002	820
000617	UNIFORME  CALCA CINZA TAM G	82002	820
000618	UNIFORME  CALCA CINZA TAM GG	82002	820
000619	UNIFORME  CAMISA CINZA TAM P	82002	820
000620	UNIFORME  CAMISA CINZA TAM M	82002	820
000621	UNIFORME  CAMISA CINZA TAM G	82002	820
000622	UNIFORME  CAMISA CINZA TAM GG	82002	820
000623	UNIFORME  CAMISA CINZA TAM EXG	82002	820
000624	CAMISETAS	82002	820
000625	CAMISA POLO	82002	820
000626	PRE FILTRO CARBOGRAFITE PF5	82002	820
000627	BOTINA PARA ELETRICISTA	82002	820
000628	BOTA DE PVC DIVERSOS TAMANHOS	82003	820
000629	PROTETOR AURICULAR POMP	82003	820
000630	OCULOS DE SEGURANCA	82003	820
000631	TOUCA DESCARTAVEL	82003	820
000632	SEGURANCA RESPIRADOR	82003	820
000633	CAPA  CHUVA TAM P M G	82003	820
000634	CAPACETE	82003	820
000635	RESPIRADOR PFF2 COM VALVULA	82003	820
000636	LUVA DE PU	82003	820
000637	CREME PROTETOR	82003	820
000638	TOUCA DESCARTAVEL VERDE	82003	820
000639	TOUCA DESCARTAVEL AZUL	82003	820
000640	PROTETOR AURICULAR CONCHA	82003	820
000641	LUVA  NITRILICA VERDE	82003	820
000642	TOUCA DESCARTAVEL VERMELHA	82003	820
000643	PROTETOR SOLAR	82003	820
000644	LUVA  MISTA TAM P M G	82003	820
000645	OCULOS CINZA	82003	820
000674	CAMISETA ML AZUL M	82002	820
000675	CAMISETA ML AZUL G	82002	820
000676	CAMISETA ML AZUL GG	82002	820
000677	CAMISETA ML AZUL EXG	82002	820
000757	CHAPEU OPERACIONAL COM PROTECAO LISO	82003	820
000886	SAPATO DE SEGURANCA	82002	820
001545	AMPLIFICADOR DE SINAL COM MODULO RELE	82001	820
001546	CENTRAL	82001	820
001745	DIPIRONA	82003	820
001862	FITA ANTIDERRAPANTE FOSFORECENTE	82001	820
001863	DICLOFENACO	82003	820
001864	CURATIVO ADESIVO	82003	820
001865	ESPARADRAPO	82003	820
001866	MASCARA DESCARTAVEL	82003	820
001934	MANGOTE AZUL POLIETILENO	82002	820
001935	PROTETOR PONTA VERGALHAO	82002	820
001967	CINTO	82003	820
001968	TALABARTE	82003	820
001969	CAMISA BRANCA CATTERINO	82004	820
001970	AVENTAL	82004	820
002045	LUVA NITRILICA DESCARTAVEL	82003	820
002150	DEDEIRA LATEX	82001	820
002240	TECIDOS	82001	820
002310	AVENTAL VINIL TRANSPARENTE	82003	820
002496	UNIFORME VESTIDO	82002	820
002497	UNIFORME CAMISETE	82002	820
002633	PASSADEIRA A VAPOR VERTICAL	82001	820
002634	APARELHO PRESSAO	82001	820
002996	UNIFORME CAMISETA CINZA TAM P	82002	820
002997	UNIFORME JALECO LIDER CINZA TAM GG	82002	820
002998	UNIFORME CALCA CINZA TAM EXG	82002	820
000449	MIXER	84001	840
000453	CARTAZETE LEVIT	84001	840
000454	CARTAZ DE OFERTA LEVIT	84001	840
000455	FAIXA DE GONDOLA LEVIT	84001	840
000456	GAZEBO	84001	840
000457	CANTONEIRAS GERMANI	84001	840
000458	TAMPA CAIXA BRINDE GERMANI	84001	840
000459	BASE CAIXA BRINDE GERMANI	84001	840
000460	TAMPA CAIXA BRINDE DALLAS	84001	840
000461	BASE CAIXA BRINDE DALLAS	84001	840
000462	CANTONEIRAS COROA	84001	840
000463	CANTONEIRAS DALLAS	84001	840
000464	CANTONEIRAS LEVIT	84001	840
000465	STOPPER	84001	840
000466	WOBBLER	84001	840
000467	FITA CLIP STRIP	84001	840
000468	BRINDE PRESENTE	84001	840
000469	FAIXA DE GONDOLA COROA	84001	840
000470	BALAO PERSONALIZADO	84001	840
000471	PRECIFICADOR LEVIT	84001	840
000472	FORNO	84001	840
000473	FITA CETIM PREMIUM GERMANI	84001	840
000474	MAQUINA WAFFER	84001	840
000475	FITA CETIM PREMIUM CATTERINO 10MM	84001	840
000476	FITA CETIM PREMIUM CATTERINO 22MM	84001	840
000477	CUPOM SORTEIO	84001	840
000478	CARTILHA MKT	84001	840
000479	SACOLA PLASTICA GERMANI	84001	840
000480	RELATORIO DE REPOSITOR	84001	840
000481	CARTAZ DE OFERTA GERMANI	84001	840
000482	PRECIFICADOR GERMANI	84001	840
000483	FAIXA DE GONDOLA GERMANI	84001	840
000484	FAIXA DE GONDOLA CORSETTI	84001	840
000485	BOBINA PLASTICO FORRACAO GERMANI	84001	840
000486	BLOCO AUTORIZACAO VIAGEM	84001	840
000487	BANNER MKT	84001	840
000488	PRECIFICADOR COROA	84001	840
000489	CARTAZ DE OFERTA COROA	84001	840
000490	PRECIFICADOR CORSETTI	84001	840
000491	CARTAZ DE OFERTA CORSETTI	84001	840
000492	CATALOGO DE PRODUTOS GERMANI	84001	840
000493	CALENDARIO GERMANI	84001	840
000494	AGENDA GERMANI	84001	840
000495	BLOCO PEDIDO PRODUTOS	84001	840
000496	CAIXA PRESENTE GERMANI	84001	840
000497	MIXER	84001	840
000498	CARTAZ DE OFERTA LEVIT	84001	840
000499	TAMPA CAIXA BRINDE GERMANI	84001	840
000646	FITA DUREX	84001	840
001198	SACOLA PLASTICA GERMANI VAZ PEQUENA	84001	840
001254	BOBINA PLASTICO BOLHA 100MT X 130CM X 45MICRAS	84001	840
001309	POWER BANK CARREGADOR PORTATIL	84001	840
001310	CAIXA DE SOM JBL CINEMA SB180	84001	840
001353	PANIFICADORA	84001	840
001354	PANELA ELETRICA DE ARROZ 200V	84001	840
001355	BONE PERSONALIZADO GERMANI	84001	840
001385	FITA CETIM PREMIUM CATTERINO 38MM VERMELHO	84001	840
001386	INATIVO FITA CETIM PREMIUM CATTERINO 22MM PEROLA	84001	840
001387	FITA CETIM PREMIUM CATTERINO 22MM AZUL	84001	840
001388	FITA CETIM PREMIUM CATTERINO 22MM AMAZONAS	84001	840
001389	FITA CETIM PREMIUM CATTERINO 22MM PRETO	84001	840
001390	FITA CETIM PREMIUM CATTERINO 22MM VERMELHO	84001	840
001391	FITA CETIM PREMIUM CATTERINO 38MM AZUL	84001	840
001403	CARDAPIOS CATTERINO	84001	840
001409	ADESIVOS PERSONALIZADOS	84001	840
001410	LETREIRO EM PVC EXPANDIDO BASE ACRILICO	84001	840
001440	SQUEEZE PLASTICO 750ML	84001	840
001441	FITA CETIM PREMIUM CATTERINO 38MM VERMELHO	84001	840
001442	FITA CETIM PREMIUM CATTERINO 38MM AZUL	84001	840
001443	FITA CETIM PREMIUM CATTERINO 22MM PEROLA	84001	840
001444	FITA CETIM PREMIUM CATTERINO 22MM AZUL	84001	840
001445	FITA CETIM PREMIUM CATTERINO 22MM AMAZONAS	84001	840
001446	FITA CETIM PREMIUM CATTERINO 22MM PRETO	84001	840
001447	FITA CETIM PREMIUM CATTERINO 22MM VERMELHO	84001	840
001448	ASSADEIRA REDONDA OPALINE 2L	84001	840
001455	KIT CHURRASCO GERMANI	84001	840
001456	MOCHILA PERSONALIZADA	84001	840
001457	TABUA DE CORTE PERSONALIZADA	84001	840
